cycle,j_forward_mAcm2,j_backward_mAcm2,delta_j_mAcm2
94,0.011478915816326532,-0.020560942857142855,0.03203985867346939
95,0.011456171428571428,-0.02063733418367347,0.032093505612244895
96,0.0113657,-0.020795388775510203,0.0321610887755102
97,0.01127795969387755,-0.0210093,0.03228725969387755
98,0.01122602806122449,-0.021006390306122447,0.032232418367346936
99,0.011195864795918366,-0.021100570408163266,0.03229643520408163
100,0.011057345408163265,-0.021279994387755102,0.032337339795918366
101,0.012714440816326531,-0.02120865663265306,0.03392309744897959
102,0.010812646428571429,-0.021454564285714288,0.03226721071428572
103,0.010543601530612247,-0.021716960204081634,0.03226056173469388
104,0.010621055612244898,-0.022483216836734692,0.033104272448979594
105,0.010546421428571429,-0.022476279081632654,0.03302270051020408
106,0.010379405102040816,-0.02278207040816327,0.03316147551020408
107,0.010313366836734693,-0.023370457142857144,0.03368382397959184
108,0.01018140306122449,-0.023774064795918367,0.03395546785714286
109,0.010016637244897958,-0.024125435714285715,0.03414207295918367
110,0.009942052551020408,-0.02493570255102041,0.03487775510204082
111,0.00975879081632653,-0.025432742857142858,0.03519153367346939
112,0.009654543367346939,-0.026316362755102043,0.03597090612244898
113,0.009597708673469388,-0.027444545918367348,0.037042254591836736
114,0.009389166836734695,-0.028727311734693877,0.03811647857142857
115,0.009107610714285714,-0.03005633112244898,0.039163941836734696
116,0.00895650918367347,-0.030820998469387753,0.03977750765306122
117,0.008726660714285715,-0.03240615816326531,0.04113281887755102
118,0.008474657653061225,-0.03423289693877551,0.042707554591836734
119,0.008222479081632653,-0.03531213316326531,0.04353461224489796
120,0.007926722959183674,-0.03682044897959184,0.04474717193877551
121,0.007557360714285714,-0.03834333163265306,0.045900692346938776
122,0.007165200000000001,-0.03993663928571429,0.04710183928571429
123,0.006659905102040817,-0.041455616326530616,0.04811552142857143
124,0.006223352040816327,-0.0427562831632653,0.04897963520408163
125,0.005610089285714285,-0.04419066785714285,0.04980075714285714
126,0.0050303505102040815,-0.04575248316326531,0.05078283367346939
127,0.0044085750000000005,-0.04670120867346939,0.05110978367346939
128,0.003721744897959184,-0.04725317653061224,0.05097492142857143
129,0.003007963775510204,-0.047663751530612246,0.05067171530612245
130,0.0023703443877551023,-0.0494415943877551,0.0518119387755102
131,0.001718736224489796,-0.04905876785714285,0.050777504081632646
132,0.0010807066326530613,-0.05000603724489796,0.05108674387755102
133,0.0005768112244897959,-0.05101128469387755,0.05158809591836735
134,-3.1743367346938774e-05,-0.05103906326530612,0.05100731989795918
135,-0.0003645448979591837,-0.05138257448979592,0.05101802959183674
136,-0.0008039607142857143,-0.05163674540816326,0.050832784693877545
137,-0.0013547959183673468,-0.051938990306122444,0.0505841943877551
138,-0.0015857974489795917,-0.05168690306122449,0.0501011056122449
139,-0.0018837372448979592,-0.05220965408163265,0.050325916836734694
140,-0.0022225928571428574,-0.05204514693877551,0.04982255408163265
141,-0.002603987755102041,-0.05171416224489796,0.04911017448979592
142,-0.002722699489795918,-0.051676234693877554,0.04895353520408163
143,-0.003172251530612245,-0.05151992091836735,0.04834766938775511
144,-0.003210066836734694,-0.05176680204081632,0.04855673520408163
145,-0.0034343591836734698,-0.05144366020408163,0.04800930102040816
146,-0.003568734693877551,-0.051089829081632655,0.047521094387755106
147,-0.0037999357142857143,-0.05124790102040817,0.047447965306122455
148,-0.0038833632653061225,-0.05056734744897959,0.04668398418367346
149,-0.0039586311224489796,-0.05077614795918368,0.0468175168367347
150,-0.004087364795918367,-0.05067392551020408,0.04658656071428571
151,-0.004354099489795918,-0.05069044642857143,0.04633634693877551
152,-0.004458456632653061,-0.05062591326530612,0.04616745663265306
153,-0.004533095918367347,-0.05041491326530612,0.045881817346938775
154,-0.004591947448979592,-0.04960978214285714,0.045017834693877545
155,-0.004680126530612245,-0.04912528724489796,0.04444516071428571
156,-0.004839857653061224,-0.05000174540816326,0.045161887755102034
157,-0.004783560714285715,-0.050058478061224494,0.04527491734693878
158,-0.004991632142857143,-0.04896419183673469,0.04397255969387755
159,-0.004983796938775511,-0.04959815306122449,0.044614356122448975
160,-0.004942471938775511,-0.0488468612244898,0.04390438928571429
161,-0.004926344897959184,-0.04883172755102041,0.04390538265306122
162,-0.005137894897959184,-0.048591942346938775,0.04345404744897959
163,-0.0051495591836734685,-0.048540240306122445,0.043390681122448975
164,-0.005246038265306122,-0.04822964642857143,0.04298360816326531
165,-0.005332211734693878,-0.048095179081632654,0.042762967346938775
166,-0.005271915306122449,-0.048285050510204076,0.04301313520408163
167,-0.005315233673469388,-0.04840740867346939,0.043092175
168,-0.005442677040816327,-0.04828717091836735,0.04284449387755102
169,-0.005363144897959183,-0.04819255408163265,0.042829409183673464
170,-0.005521545918367347,-0.048397153061224496,0.04287560714285715
171,-0.005306303571428572,-0.048429988775510205,0.043123685204081635
172,-0.005505791326530612,-0.048108010714285714,0.0426022193877551
