cycle,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled
1227,0.01987477826291925,0.13400141854636577,-0.15962002760223828,-0.17949480586515754,,,False
1229,0.01990074820384302,0.19543594593626842,-0.2235788141227209,-0.24347956232656393,,,False
1231,0.019645405563909868,0.20648233440744618,-0.23506582365963374,-0.2547112292235436,,,False
1233,0.019477280030433253,0.19701111421410572,-0.22570741982625464,-0.2451846998566879,,,False
1235,0.019372112391693563,0.17621107232366573,-0.20439428197588555,-0.2237663943675791,,,False
1237,0.020223367108246848,0.17960558252774753,-0.20764905908049797,-0.22787242618874481,0.0,0.020223367108246848,True
1239,0.01914940110156349,0.19924917758682353,-0.22807216576997352,-0.247221566871537,,,False
1241,0.02020556348967667,0.23182805119942657,-0.26060312782121753,-0.2808086913108942,,,False
1243,0.019808999819190876,0.18764624740422423,-0.21581334309619488,-0.23562234291538575,,,False
1245,0.019274781995464868,0.20133359183673422,-0.230266954312571,-0.24954173630803586,,,False
1247,0.018542987637546304,0.23113499606158283,-0.2604268274696115,-0.2789698151071578,,,False
1249,0.01985022890201693,0.20689521840315023,-0.2356335542103003,-0.25548378311231723,,,False
1251,0.020038964140112303,0.2062339871106328,-0.23475653950862624,-0.25479550364873854,,,False
1253,0.01937836035505433,0.19922947081990638,-0.22743607542705002,-0.24681443578210435,,,False
1255,0.01765907762083785,0.10892605513784462,-0.13695829995328035,-0.1546173775741182,,,False
1257,0.019775007706170245,0.22207986931614662,-0.2513924916236833,-0.27116749932985357,0.0,0.019775007706170245,True
1259,0.019682448465807467,0.17081059720730332,-0.19870571057254066,-0.21838815903834813,,,False
1261,0.02028287878804161,0.19088181453634062,-0.21878120671606416,-0.23906408550410577,,,False
1263,0.017680295973863336,0.37725883172216057,-0.4133648911380151,-0.43104518711187845,,,False
1265,0.01984823872538488,0.1930784833512346,-0.22131347356855796,-0.24116171229394284,,,False
1267,0.019582780764411084,0.1869093397780159,-0.21509747586450206,-0.23468025662891315,,,False
1269,0.019896462226996092,0.21319047583243766,-0.24191366321376734,-0.26181012544076343,,,False
1271,0.020110383656761044,0.20437613390619322,-0.23289665158350492,-0.25300703524026597,,,False
1273,0.019868732056928018,0.21317242821339005,-0.24220593337201235,-0.26207466542894037,,,False
1275,0.019273512644707086,0.1920130601503753,-0.22044106595640534,-0.23971457860111242,,,False
1277,0.01956436472550424,0.19667626888650128,-0.2253132234664419,-0.24487758819194613,0.0,0.01956436472550424,True
1279,0.01907152456737088,0.2078239312567127,-0.2374540286086783,-0.2565255531760492,,,False
1281,0.019712765112185282,0.2029860085929101,-0.2318360628908735,-0.2515488280030588,,,False
1283,0.020017351475713097,0.21236906194056446,-0.24122933117376893,-0.26124668264948203,,,False
1285,0.018493605226757415,0.3146207278911551,-0.3479562456847741,-0.36644985091153154,,,False
1287,0.019386422707960427,0.19044308771929808,-0.21914055319463782,-0.23852697590259825,,,False
1289,0.019506487984246368,0.20441918009308926,-0.2332856802364548,-0.25279216822070116,,,False
1291,0.02109352012949045,0.25437522413175695,-0.2830113104618485,-0.30410483059133897,,,False
1293,0.01909755957632181,0.1728207783745068,-0.20119513766185515,-0.22029269723817696,,,False
1295,0.02035045960019105,0.2599802527747933,-0.28980302752714415,-0.3101534871273352,,,False
1297,0.022407066296694145,0.1800960379520218,-0.20602683299332647,-0.22843389929002061,0.0,0.022407066296694145,True
1299,0.024099592145840842,0.06616635266738316,-0.08843701167861051,-0.11253660382445135,,,False
1301,0.01450746484544696,0.09402746652345094,-0.12358799518598013,-0.1380954600314271,,,False
1303,0.018451036885069855,0.19291842749731428,-0.22112031206656885,-0.2395713489516387,,,False
1305,0.022300171147511705,0.19401890798424587,-0.2189387785858427,-0.2412389497333544,,,False
1307,0.023872489231411886,0.018494010025062436,-0.04142906662421028,-0.06530155585562217,,,False
1309,0.0162172815986395,0.224587197278911,-0.2555531174954279,-0.2717703990940674,,,False
1311,0.017817470501849952,0.27703034586466097,-0.31024962910460935,-0.3280670996064593,,,False
1313,0.02219730464017189,0.22912902613676894,-0.2609382349595474,-0.28313553959971927,,,False
1315,0.01927736094163987,0.1046031385606874,-0.13044336895468525,-0.14972072989632512,,,False
1317,0.01759908514202177,0.17433842642320083,-0.20402160729317936,-0.22162069243520113,0.0,0.01759908514202177,True
1319,0.020830995809762554,0.30024998603651865,-0.3330311827145016,-0.35386217852426416,,,False
1321,0.020099707735410144,0.34078984246330185,-0.37213341119383525,-0.3922331189292454,,,False
1323,0.021209934548872267,0.2899591732903678,-0.3211138090360054,-0.34232374358487766,,,False
1325,0.020726989599594237,0.21934837952022834,-0.24739822687923446,-0.2681252164788287,,,False
1327,0.017718114228428283,0.1760351403508764,-0.2051499428027424,-0.22286805703117069,,,False
1329,0.016652912940685105,0.1964781672037229,-0.2273699095828371,-0.2440228225235222,,,False
1331,0.015927708737319496,0.14433916612960976,-0.17330752485259082,-0.18923523358991032,,,False
1333,0.019737017298006976,0.31793247475832537,-0.350549735174828,-0.370286752472835,,,False
1335,0.02048739236782432,0.27447810132473965,-0.30667597428349436,-0.3271633666513187,,,False
1337,0.017393871273421735,0.18483287218045058,-0.21536675059847837,-0.2327606218719001,0.0,0.017393871273421735,True
1339,0.016810299489199293,0.18376146688148906,-0.2151482470096816,-0.2319585464988809,,,False
1341,0.023061094810239935,0.19782225742928733,-0.22414501409648752,-0.24720610890672745,,,False
1343,0.016065905985797935,0.1593576709631222,-0.19111857624323314,-0.20718448222903108,,,False
1345,0.01667738994331075,0.29101961224489714,-0.3254585705531828,-0.34213596049649353,,,False
1347,0.019463341804511314,0.315076266022198,-0.347145831923525,-0.3666091737280363,,,False
1349,0.017131996777658476,0.23571592875044653,-0.26767203185542116,-0.28480402863307963,,,False
1351,0.021764064788160897,0.14874740959541738,-0.17498456982570387,-0.19674863461386477,,,False
1353,0.017239264762501497,0.06127492767633399,-0.08800442224950195,-0.10524368701200344,,,False
1355,0.015966029584079278,0.22377061367704845,-0.2566748815318655,-0.2726409111159448,,,False
1357,0.019595982125551997,0.09560879126387312,-0.12148390025094219,-0.1410798823764942,0.0,0.019595982125551997,True
1359,0.017604164829335356,0.21819122198352928,-0.24823604708861974,-0.2658402119179551,,,False
1361,0.020643135673708096,0.10540226494808463,-0.13009033163429873,-0.15073346730800682,,,False
1363,0.017469812868480816,0.35905839455782235,-0.39489909176506033,-0.41236890463354114,,,False
1365,0.02115899854815617,0.3515620927318292,-0.3837864858779265,-0.4049454844260827,,,False
1367,0.02100911159267227,0.28390738990333036,-0.3175021445755967,-0.338511256168269,,,False
1369,0.018239352283685423,0.19361269351951274,-0.22285129643442075,-0.24109064871810618,,,False
1371,0.018115232426900635,0.10632939706408723,-0.13269683185917344,-0.15081206428607408,,,False
1373,0.018041302404224913,0.2989730025062642,-0.33124954920652055,-0.34929085161074547,,,False
1375,0.020702490107411486,0.2615168116720375,-0.2915168699933515,-0.312219360100763,,,False
1377,0.019885585807972395,0.20368020981023904,-0.23286397674665,-0.2527495625546224,0.0,0.019885585807972395,True
1379,0.020649976606397002,0.2154071618331537,-0.24435242348049985,-0.26500240008689685,,,False
1381,0.019825577658431848,0.21974220622985974,-0.24961242714857512,-0.26943800480700697,,,False
1383,0.020574652131519378,0.2105950952380945,-0.23950773000771347,-0.26008238213923285,,,False
1385,0.020877206730516795,0.21591113211600343,-0.244675369762345,-0.2655525764928618,,,False
1387,0.019796821533595965,0.2124362370211237,-0.24167326137016054,-0.2614700829037565,,,False
1389,0.019962985048335158,0.25920171321159946,-0.29024547348342544,-0.3102084585317606,,,False
1391,0.019964173558300602,0.25148728499820894,-0.2822870510936983,-0.3022512246519989,,,False
1393,0.019950534302422773,0.22182373003938327,-0.25174210137894215,-0.2716926356813649,,,False
1395,0.02081337382444215,0.21750687218045073,-0.24645491028411126,-0.2672682841085534,,,False
1397,0.020540061824203426,0.2048352262799849,-0.23374226660454694,-0.25428232842875037,0.0,0.020540061824203426,True
1399,0.02065305720014321,0.2053796759756528,-0.2342156272257459,-0.2548686844258891,,,False
1401,0.03305280230457097,0.09173474042248451,-0.10366765261832411,-0.13672045492289508,,,False
1403,0.020537237781358242,0.20756623952738937,-0.23517105728235604,-0.2557082950637143,,,False
1405,0.01939622696264473,0.17216145399212252,-0.1999100464930842,-0.21930627345572892,,,False
1407,0.020765690650435653,0.21313359577515148,-0.2413866550876535,-0.26215234573808915,,,False
1409,0.020351344479054845,0.1536845671321151,-0.18011167600652106,-0.2004630204855759,,,False
1411,0.020757092263993304,0.2067913931256706,-0.23506112546670394,-0.25581821773069724,,,False
1413,0.02037421096312214,0.20616791586108055,-0.23488778532674265,-0.2552619962898648,,,False
1415,0.020737290947010434,0.21009209989258792,-0.2386384104723624,-0.25937570141937283,,,False
1417,0.020273467477025908,0.22851964160400925,-0.258095839187473,-0.2783693066644989,0.0,0.020273467477025908,True
1419,0.020154927597565375,0.2311646444683133,-0.2609369418514111,-0.28109186944897646,,,False
1421,0.019412900297171562,0.07627902363050386,-0.10227998909061764,-0.1216928893877892,,,False
1423,0.020210221943549433,0.20051996562835608,-0.22938649303356334,-0.24959671497711278,,,False
1425,0.020421915115168887,0.22218864017185735,-0.25159065234511624,-0.2720125674602851,,,False
1427,0.02033838310597924,0.19674826960257713,-0.22551396102845683,-0.24585234413443607,,,False
1429,0.019610099742212728,0.2556558152524157,-0.2869107712884458,-0.3065208710306585,,,False
1431,0.020262247635756125,0.21343294772645843,-0.24233332295057514,-0.26259557058633126,,,False
1433,0.018843261533596,0.2801289308986744,-0.3126186636177521,-0.3314619251513481,,,False
1435,0.020323929106098648,0.26010441568206155,-0.29056006070956536,-0.310883989815664,,,False
1437,0.020138004423558953,0.20825291228070109,-0.23743153171115716,-0.2575695361347161,0.0,0.020138004423558953,True
1439,0.02058250836794373,0.21739670318653742,-0.24674390269403185,-0.2673264110619756,,,False
1441,0.020789524025540074,0.2140598868600064,-0.24305615757599064,-0.2638456816015307,,,False
1443,0.019433357569519083,0.23724985320443864,-0.26848630196120193,-0.287919659530721,,,False
1445,0.020282223250984666,0.20705101467955547,-0.2363540508080424,-0.25663627405902706,,,False
1447,0.021549841048454532,0.24933556677407684,-0.2787549101275132,-0.3003047511759677,,,False
1449,0.02022942356307439,0.19073207375581747,-0.2196662165582421,-0.23989564012131648,,,False
1451,0.02022495460317464,0.23052190476190443,-0.2601808815110201,-0.28040583611419473,,,False
1453,0.020929232251462038,0.2204131704260648,-0.24937489004647645,-0.2703041222979385,,,False
1455,0.021080548380475073,0.22757227962763985,-0.2572117732612388,-0.27829232164171386,,,False
1457,0.02134290426363533,0.2311067712137481,-0.2604657039830113,-0.2818086082466466,0.0,0.02134290426363533,True
1459,0.020225935482157842,0.18626826315789383,-0.21443230155138243,-0.23465823703354027,,,False
1461,0.017670250901658913,0.0772236917293221,-0.10401329210109653,-0.12168354300275544,,,False
1463,0.018658788857858988,0.22540415538847106,-0.2569762540617529,-0.2756350429196119,,,False
1465,0.020440645941639857,0.23208153992123073,-0.2620915853250925,-0.2825322312667324,,,False
1467,0.02028751299140713,0.23449183601861773,-0.2648127546642704,-0.28510026765567753,,,False
1469,0.019965474360305602,0.19816813641245942,-0.22775894780892553,-0.24772442216923113,,,False
1471,0.020228751781835586,0.19878204153240187,-0.22809228354634098,-0.24832103532817656,,,False
1473,0.020109652461510974,0.21047163766559154,-0.2403157020288797,-0.26042535449039067,,,False
1475,0.018585083427616722,0.22384426673827387,-0.25511299163623374,-0.27369807506385047,,,False
1477,0.018704355804988693,0.10921738775510122,-0.1373487317508563,-0.156053087555845,0.0,0.018704355804988693,True
1479,0.02090525380952385,0.23194025170067933,-0.2617087328794685,-0.28261398668899235,,,False
1481,0.020384076604010065,0.19319768242033597,-0.2223081163691874,-0.24269219297319747,,,False
1483,0.021376257207304017,0.2747218557107044,-0.30537281987478526,-0.3267490770820893,,,False
1485,0.019909302514619975,0.2307465409953451,-0.26095138907991144,-0.2808606915945314,,,False
1487,0.01942017015753672,0.2636808181167205,-0.2958967301670786,-0.31531690032461535,,,False
1489,0.020871256551497908,0.22418949588256293,-0.25403069609267814,-0.27490195264417605,,,False
1491,0.020779029955842077,0.20986735195130599,-0.2391875683337778,-0.2599665982896199,,,False
1493,0.01977224914488604,0.17653476226279916,-0.204772481725415,-0.22454473087030105,,,False
1495,0.0206616337146438,0.25546040422484695,-0.2863140898159368,-0.3069757235305806,,,False
1497,0.019262180519751787,0.12336213533834484,-0.15144105862729001,-0.1707032391470418,0.0,0.019262180519751787,True
1499,0.018565423352428834,0.2853597876834933,-0.3194457506305401,-0.3380111739829689,,,False
1501,0.01681656954529198,0.3351075528105968,-0.37220042781728124,-0.3890169973625732,,,False
1503,0.02181173783506385,0.24973226100966547,-0.27847567320656125,-0.3002874110416251,,,False
1505,0.01895214204200979,0.25114212065878944,-0.2832173872513702,-0.30216952929338,,,False
1507,0.01896091044158016,0.1741899430719652,-0.20396066519849798,-0.22292157564007814,,,False
1509,0.020833907002625718,0.22929203007518728,-0.2588446821938553,-0.27967858919648103,,,False
1511,0.0205281680242273,0.20243167454350092,-0.23151471688506264,-0.25204288490928994,,,False
1513,0.020267115076381487,0.18979704869315991,-0.21918847772628625,-0.23945559280266773,,,False
1515,0.019827726350996555,0.23004389187253863,-0.26044702510030093,-0.2802747514512975,,,False
1517,0.01853442176930431,0.25594756713211453,-0.28903070472288783,-0.30756512649219214,0.0,0.01853442176930431,True
1519,0.02015115582110044,0.21579839419978433,-0.24552081044739976,-0.2656719662685002,,,False
1521,0.021643110112185254,0.07200623988542774,-0.09650517885960888,-0.11814828897179414,,,False
1523,0.019879781000119445,0.2596712957393473,-0.2911690059079237,-0.31104878690804316,,,False
1525,0.021334262419739874,0.1472908023630504,-0.17444170067368625,-0.19577596309342613,,,False
1527,0.022283911375462484,0.08608230755460103,-0.11004663986366298,-0.13233055123912546,,,False
1529,0.018735496470939278,0.11983853168635776,-0.14830723915967461,-0.1670427356306139,,,False
1531,0.021268864825158162,0.22495778267096275,-0.25456567718843576,-0.2758345420135939,,,False
1533,0.020304944453992113,0.18854872037235884,-0.21780746967414766,-0.23811241412813977,,,False
1535,0.020664374470103913,0.19207367919799445,-0.22140080349930336,-0.24206517796940727,,,False
1537,0.019973722144647377,0.23556636126029268,-0.2664819860706263,-0.28645570821527366,0.0,0.019973722144647377,True
1539,0.020154012025898116,0.2639774815610447,-0.2955447270097652,-0.3156987390356633,,,False
1541,0.019033273321995503,0.10153166666666578,-0.12965776749408073,-0.14869104081607623,,,False
1543,0.0205199893519514,0.18586446867167883,-0.21521954421557637,-0.23573953356752778,,,False
1545,0.021372378778493906,0.2219410057286063,-0.2516471385208132,-0.2730195172993071,,,False
1547,0.020812836075904062,0.22993149838882843,-0.2604592117119756,-0.2812720477878797,,,False
1549,0.019776208432987274,0.1180984457572495,-0.14635130697501314,-0.16612751540800041,,,False
1551,0.018231348126864888,0.34395531650554795,-0.38050864141827745,-0.39873998954514234,,,False
1553,0.01992620531208983,0.22156578696741733,-0.25226036599530055,-0.2721865713073904,,,False
1555,0.021130344348371022,0.21113583458646548,-0.24083407482497454,-0.26196441917334556,,,False
1557,0.02109647454230823,0.3139677103472961,-0.34625083440099824,-0.36734730894330647,0.0,0.02109647454230823,True
1559,0.019063295098460553,0.29613320945220195,-0.33039410804943925,-0.3494574031478998,,,False
1561,0.02298669469626452,0.12430723451485783,-0.15141565117947506,-0.17440234587573958,,,False
1563,0.0174799294796516,0.28978352882205505,-0.3257488297990032,-0.3432287592786548,,,False
1565,0.020577266294307228,0.11561730003580395,-0.142581122503607,-0.16315838879791422,,,False
1567,0.023055467937701468,0.2681622975295378,-0.2976354922434518,-0.3206909601811533,,,False
1569,0.0204908439646736,0.2288884543501605,-0.2597762598784591,-0.2802671038431327,,,False
1571,0.021303742706170192,0.1470511278195485,-0.17472645868592873,-0.19603020139209892,,,False
1573,0.02290178552810601,0.2916711568206225,-0.322129361707048,-0.345031147235154,,,False
1575,0.020634584909297093,0.19720732653061182,-0.22702755774314243,-0.24766214265243952,,,False
1577,0.020452568383458714,0.20931188399570322,-0.239273938678135,-0.2597265070615937,0.0,0.020452568383458714,True
1579,0.020494489491586165,0.2247434837092726,-0.255670485199892,-0.27616497469147816,,,False
1581,0.020642856742451476,0.22393056319369836,-0.2547335298494799,-0.27537638659193137,,,False
1583,0.02057854949815019,0.22951793304690205,-0.2601034931046543,-0.2806820426028045,,,False
1585,0.02022890417054546,0.21686209452201885,-0.24681131616010693,-0.2670402203306524,,,False
1587,0.02152987806062784,0.20183868456856366,-0.23143847410523238,-0.2529683521658602,,,False
1589,0.02077161471953698,0.2357677268170422,-0.2672603649390995,-0.28803197965863647,,,False
1591,0.02151992729203972,0.22494869459362618,-0.25491633544503456,-0.2764362627370743,,,False
1593,0.021732826015037676,0.2739080930898666,-0.30493693685770895,-0.3266697628727466,,,False
1595,0.02034440386501979,0.23315830791263806,-0.26446524623977163,-0.2848096501047914,,,False
1597,0.01856634079902153,0.3358852742570701,-0.36862314430045195,-0.3871894850994735,0.0,0.01856634079902153,True
1599,0.02210919729681346,0.16512016362334403,-0.19219855882802794,-0.2143077561248414,,,False
1601,0.03329853079484427,0.10201699140708857,-0.11430108490630875,-0.14759961570115301,,,False
1603,0.021510690329991672,0.132871950590763,-0.15931717475892196,-0.18082786508891363,,,False
1605,0.021053083501014425,0.20471311242391646,-0.2339143566197483,-0.2549674401207627,,,False
1607,0.02050352413593509,0.15789164983888246,-0.1863508461011768,-0.2068543702371119,,,False
1609,0.020523256873731965,0.2051708560687424,-0.23483035727216023,-0.2553536141458922,,,False
1611,0.021067507327246715,0.20373529144289235,-0.23311790458856868,-0.2541854119158154,,,False
1613,0.017648521222699665,0.16854267275331092,-0.19987242581704517,-0.21752094703974484,,,False
1615,0.019657283605442194,0.17956007482993228,-0.20919460334779627,-0.22885188695323846,,,False
1617,0.020873805581214988,0.2224450193340487,-0.2523824163040788,-0.2732562218852938,0.0,0.020873805581214988,True
1619,0.02163055952679316,0.22902610776942264,-0.2589109847008133,-0.28054154422760647,,,False
1621,0.02243937054600792,0.26691790547797967,-0.2971112831892793,-0.31955065373528724,,,False
1623,0.020614681732903817,0.28465921697099833,-0.3181629571563108,-0.33877763888921464,,,False
1625,0.021250065578231336,0.31892438095238096,-0.3520584252262857,-0.37330849080451706,,,False
1627,0.019873324152046817,0.19580305084138908,-0.22660797387478182,-0.24648129802682864,,,False
1629,0.021028499430719716,0.19072706480486842,-0.2196871834989722,-0.24071568292969192,,,False
1631,0.01955393976011463,0.17072776118868488,-0.20063459823043278,-0.2201885379905474,,,False
1633,0.02116087295679686,0.2622704661654126,-0.2933037084206048,-0.3144645813774017,,,False
1635,0.021191066839121697,0.22672869709989196,-0.257324795726618,-0.2785158625657397,,,False
1637,0.01815832156522268,0.23312150590762548,-0.26806500416692947,-0.28622332573215215,0.0,0.01815832156522268,True
1639,0.021742774623463468,0.17907852738990274,-0.20775418364244191,-0.22949695826590538,,,False
1641,0.021082768049289935,0.2169140655209449,-0.2473630864632328,-0.26844585451252273,,,False
1643,0.021534041268051196,0.31039960472610056,-0.34333941054271927,-0.36487345181077047,,,False
1645,0.02054799954529185,0.19587932832080052,-0.2256809367536483,-0.24622893629894016,,,False
1647,0.021726372249075143,0.28086239849624,-0.3119325660996534,-0.33365893834872856,,,False
1649,0.018701192676333744,0.13031662835660476,-0.160289091650725,-0.17899028432705874,,,False
1651,0.018584746972192423,0.18970329001074024,-0.22119821533490563,-0.23978296230709806,,,False
1653,0.021934342514023264,0.20165090583601805,-0.23219556455677703,-0.2541299070708003,,,False
1655,0.021696116661892834,0.18784974185463646,-0.21700640683896666,-0.2387025235008595,,,False
1657,0.020142650598520107,0.21176290834228345,-0.24284584664505393,-0.26298849724357404,0.0,0.020142650598520107,True
1659,0.020077368221148195,0.2437382090941631,-0.27618046604218593,-0.29625783426333413,,,False
1661,0.02137750014202172,0.22184756247762188,-0.25230870700391334,-0.27368620714593506,,,False
1663,0.01876287056629672,0.24218552130325696,-0.27591793558012984,-0.29468080614642655,,,False
1665,0.021541006014440867,0.21623994092373736,-0.24655198820967722,-0.2680929942241181,,,False
1667,0.023035991447666826,0.20580424346580667,-0.23561532326258144,-0.25865131471024827,,,False
1669,0.023049823521900048,0.30062090762620836,-0.3323594102303866,-0.35540923375228667,,,False
1671,0.021199487700799657,0.11924920730397344,-0.1469786485986587,-0.16817813629945835,,,False
1673,0.022531658597088056,0.20793698532044294,-0.2370454511664865,-0.25957710976357457,,,False
1675,0.020435870053705785,0.25187917794486103,-0.2848206360055928,-0.3052565060592986,,,False
1677,0.02122171643752241,0.25721654099534474,-0.2880608212305234,-0.3092825376680458,0.0,0.02122171643752241,True
1679,0.019592294338823257,0.13012533190118092,-0.15988424308707133,-0.1794765374258946,,,False
1681,0.018206193765365808,0.22864768528463947,-0.2621982583794515,-0.2804044521448173,,,False
1683,0.02086519210645668,0.1967676022198349,-0.22710603965689108,-0.24797123176334776,,,False
1685,0.020885762694832388,0.21601651557465035,-0.24707188577947953,-0.2679576484743119,,,False
1687,0.019826710029836492,0.23150226817042563,-0.263520480392019,-0.28334719042185547,,,False
1689,0.022034277693042226,0.23231578696741767,-0.26300680886264777,-0.28504108655569,,,False
1691,0.020510929345984086,0.20568682456140325,-0.23611728203607063,-0.2566282113820547,,,False
1693,0.017085908768946168,0.23696724453992085,-0.27256511804376765,-0.2896510268127138,,,False
1695,0.02032389591060993,0.1668935796634436,-0.19702832146313132,-0.21735221737374125,,,False
1697,0.021254474016589087,0.2503888968850692,-0.2817146053959157,-0.3029690794125048,0.0,0.021254474016589087,True
1699,0.020356870032223473,0.12860849588256243,-0.15830628807892255,-0.17866315811114603,,,False
1701,0.018817405438596557,0.20349854278553464,-0.23444252307654062,-0.2532599285151372,,,False
1703,0.01748897580737563,0.26275258145363295,-0.29887390380420936,-0.316362879611585,,,False
1705,0.019793646617138116,0.18454148585749938,-0.21499770066201773,-0.23479134727915585,,,False
1707,0.0211985057303975,0.2121450540637298,-0.24290354548286902,-0.2641020512132665,,,False
1709,0.023047907354696362,0.237454835302541,-0.2677245418857239,-0.2907724492404203,,,False
1711,0.02140258897481806,0.2182553200859284,-0.2486330341214149,-0.27003562309623297,,,False
1713,0.02217381293412113,0.28034454099534484,-0.31308129813485,-0.3352551110689711,,,False
1715,0.02090780828499822,0.21779352488363676,-0.24859600826351147,-0.2695038165485097,,,False
1717,0.021788786095596174,0.1978931389187248,-0.22763094324418198,-0.24941972933977816,0.0,0.021788786095596174,True
1719,0.020158100547201352,0.1652688288578583,-0.19533812994081357,-0.21549623048801492,,,False
1721,0.019974698546365965,0.14947722126745336,-0.17982148323542113,-0.1997961817817871,,,False
1723,0.02235281979830539,0.2254650712495513,-0.2557222415134338,-0.2780750613117392,,,False
1725,0.02201714845208269,0.21271304976727434,-0.24375364060057458,-0.2657707890526573,,,False
1727,0.02074059299319736,0.24503331292516953,-0.27722691473171374,-0.2979675077249111,,,False
1729,0.02392687249313763,0.2678301650554954,-0.29970444630642484,-0.3236313187995625,,,False
1731,0.02190575311314008,0.2658402180451122,-0.2974837443328436,-0.31938949744598366,,,False
1733,0.02220107389783993,0.23224002398854193,-0.26299628445223755,-0.2851973583500775,,,False
1735,0.02148920899868728,0.2635277060508404,-0.29604990731805053,-0.3175391163167378,,,False
1737,0.02205616377491354,0.2293980791263867,-0.2603574116122119,-0.2824135753871254,0.0,0.02205616377491354,True
1739,0.022165308319608612,0.22485347296813402,-0.25573224761170715,-0.27789755593131577,,,False
1741,0.021521300155149747,0.20872696455424228,-0.23907925247645934,-0.2606005526316091,,,False
1743,0.0185658069656284,0.09163957536698698,-0.12205717566271335,-0.14062298262834175,,,False
1745,0.021874240222580332,0.24856861510920097,-0.2804303071766309,-0.30230454739921125,,,False
1747,0.021581491791383356,0.2632563673469378,-0.2958472288500397,-0.3174287206414231,,,False
1749,0.020019595003580443,0.16226758646616485,-0.19339713636880496,-0.2134167313723854,,,False
1751,0.02168842803198484,0.25657057107053255,-0.2888371984437262,-0.310525626475711,,,False
1753,0.021362842558181327,0.2326412681704257,-0.2639477801105087,-0.28531062266869,,,False
1755,0.02231000391454835,0.2366521009667017,-0.26779651952983374,-0.2901065234443821,,,False
1757,0.02218410172216262,0.2251457568922298,-0.25607945963181233,-0.27826356135397495,0.0,0.02218410172216262,True
1759,0.01966778779806666,0.15270803079126266,-0.18401178071048208,-0.20367956850854874,,,False
1761,0.021787162463301202,0.2653472302184028,-0.2978756681561199,-0.3196628306194211,,,False
1763,0.020975632086764617,0.23637127461510854,-0.2683709720467662,-0.2893466041335308,,,False
1765,0.022150577092135137,0.23139007268170347,-0.2625650417083623,-0.28471561880049745,,,False
1767,0.022084830236305086,0.24833252309344772,-0.27960809992022967,-0.30169293015653476,,,False
1769,0.022299924804869364,0.23484956140350807,-0.26609625568007444,-0.2883961804849438,,,False
1771,0.02151083754564992,0.2182765896885064,-0.24996373942828076,-0.2714745769739307,,,False
1773,0.02243274798663336,0.2488687207303966,-0.28048767056813434,-0.3029204185547677,,,False
1775,0.021454859599594256,0.23904076727533036,-0.2710872615515201,-0.29254212115111433,,,False
1777,0.02189798061701881,0.22348597923379807,-0.25463876695046106,-0.27653674756747987,0.0,0.02189798061701881,True
1779,0.022090418354815677,0.2411359609738624,-0.2726992907526286,-0.2947897091074443,,,False
1781,0.02205091539921239,0.2298402413175788,-0.26125053964200556,-0.28330145504121795,,,False
1783,0.018802146200023906,0.32860504010025005,-0.36558580173492317,-0.38438794793494707,,,False
1785,0.021004787462107655,0.2035065721446466,-0.23520247168699387,-0.25620725914910153,,,False
1787,0.02386518051617137,0.32310321553884647,-0.3566122836884441,-0.3804774642046155,,,False
1789,0.022493164741019256,0.1697792320085935,-0.19786892082050545,-0.2203620855615247,,,False
1791,0.020979652883995725,0.2099227454350161,-0.24068816918785824,-0.26166782207185396,,,False
1793,0.022277060835421914,0.22391364482635048,-0.25504689270184633,-0.27732395353726824,,,False
1795,0.020646702926960303,0.24620004153240213,-0.2796336253212801,-0.3002803282482404,,,False
1797,0.021202299243943235,0.20352534837092598,-0.23511732487823273,-0.25631962412217596,0.0,0.021202299243943235,True
1799,0.020508726851653003,0.22949111027568825,-0.2626325996658658,-0.2831413265175188,,,False
1801,0.034634147750924965,0.1838185062656645,-0.19876864011108097,-0.23340278786200594,,,False
1803,0.020628572207304074,0.28233998496240403,-0.31551071084274335,-0.3361392830500474,,,False
1805,0.02230204929048818,0.23286640100250536,-0.2635350436729916,-0.28583709296347976,,,False
1807,0.022467201475713128,0.2280682388113132,-0.25853887454066726,-0.2810060760163804,,,False
1809,0.02218650151271051,0.2738997343358386,-0.30617619940360363,-0.32836270091631414,,,False
1811,0.02004472573338112,0.2230972638739692,-0.25536572790886636,-0.2754104536422475,,,False
1813,0.022066830704141338,0.22112212065878878,-0.2515989384334103,-0.27366576913755164,,,False
1815,0.022148886510323457,0.10773327533118415,-0.13445735219367894,-0.1566062387040024,,,False
1817,0.020072117468075024,0.27603685571070413,-0.31069884886478494,-0.33077096633285996,0.0,0.020072117468075024,True
1819,0.020700347034849076,0.20634743752237653,-0.23778750067016668,-0.25848784770501576,,,False
1821,0.021519935542427593,0.21334529180093015,-0.24432325525112703,-0.2658431907935546,,,False
1823,0.02072835796753794,0.14464586501969134,-0.17487244395142992,-0.19560080191896786,,,False
1825,0.02116562112065884,0.26998237343358333,-0.30210632899157625,-0.3232719501122351,,,False
1827,0.02142057313641249,0.24458725456498331,-0.2772106092109167,-0.2986311823473292,,,False
1829,0.02282356902016952,0.2419144085213026,-0.27310611132655793,-0.29592968034672745,,,False
