global_cycle,session,raw_cycle,filename,n_points,n_points_ox,n_points_red,E_min,E_max,I_min_mA,I_max_mA,I_mean_mA,Q_ox_mC,Q_red_mC,Q_total_mC
891,0,445,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,329,329,0,0.99997604,1.5910107,-0.01543785174093817,0.4858170130058488,0.04872147771199854,2.4876749914344,,2.4876749914344
892,0,446,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0092989,1.5999751,-0.1643812222403701,0.2328943610191345,-0.011961934737275385,,-0.7948467982168124,-0.7948467982168124
893,0,446,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,311,311,0,0.99999952,1.590577,-0.01711021357661356,0.4826714961127347,0.050333623539782574,2.4831606785594023,,2.4831606785594023
894,0,447,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.008299,1.6000433,-0.1660161036021935,0.2237232230279758,-0.012086744766801875,,-0.7968452300779957,-0.7968452300779957
895,0,448,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,325,325,0,1.0001211,1.5904863,-0.008306411185924963,0.4855951941707639,0.046793175186012705,2.478047558361874,,2.478047558361874
896,0,448,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,281,0,281,1.0088991,1.5999713,-0.1678264449628308,0.2219748966719792,-0.011850029142128952,,-0.7958094740272977,-0.7958094740272977
897,0,448,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,0.99999946,1.5913197,-0.008557314191713641,0.4869845545968379,0.04706379812616109,2.497109769007408,,2.497109769007408
898,0,449,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,293,0,293,1.0077051,1.5999252,-0.1668195465682003,0.2428378253541084,-0.011763278219658129,,-0.7971399698472822,-0.7971399698472822
899,0,449,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000054,1.5908301,-0.02934594079852104,0.4839827164979931,0.04731655663346996,2.4895190609547355,,2.4895190609547355
900,0,450,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.0079989,1.6000392,-0.1659736976572774,0.2237515961346417,-0.011844077536541821,,-0.8005167058515562,-0.8005167058515562
901,0,451,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,329,329,0,1.0002513,1.5914049,-0.007809717004689284,0.4834700389612632,0.04684265355585267,2.495508821040929,,2.495508821040929
902,0,451,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,294,0,294,1.008049,1.5999793,-0.1669562200630716,0.2403679101363472,-0.011872332124007137,,-0.8030532420314703,-0.8030532420314703
903,0,452,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,341,341,0,0.9999553,1.5913169,-0.01048530086990252,0.4847560188538993,0.04745452697457359,2.4943729392894465,,2.4943729392894465
904,0,452,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,295,0,295,1.0092489,1.5999483,-0.1666197887296335,0.2328830859982052,-0.012792475085632941,,-0.810580033275907,-0.810580033275907
905,0,453,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000255,1.5906038,-0.01444009272381663,0.4858618231056502,0.04830380381297693,2.4775372809130647,,2.4775372809130647
906,0,453,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,287,0,287,1.0088129,1.5999144,-0.1662160480617692,0.2413647088200541,-0.012815631075293663,,-0.8180790583345046,-0.8180790583345046
907,0,453,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,333,333,0,1.0000135,1.5907073,-0.01740683805521416,0.4830514648223199,0.04811448544884863,2.4848131514751426,,2.4848131514751426
908,0,454,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,307,0,307,1.007499,1.6000133,-0.1685912645777126,0.2304808244757028,-0.012349361997630384,,-0.8122053261152976,-0.8122053261152976
909,0,454,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,327,327,0,0.99999934,1.5906948,-0.02711213193833828,0.488760481924766,0.04799687503857523,2.4943077376606415,,2.4943077376606415
910,0,455,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,294,0,294,1.0093989,1.6000012,-0.1683260679450111,0.2467426955699921,-0.011654937436003047,,-0.7996748311745038,-0.7996748311745038
911,0,455,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,0.99999952,1.5899904,-0.01737321945636169,0.4897829835685275,0.05081135472323973,2.486374014932488,,2.486374014932488
912,0,456,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,293,0,293,1.0079992,1.5999612,-0.1672027297839049,0.2338044196367264,-0.01195392021269494,,-0.79559803311602,-0.79559803311602
913,0,456,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,0.99995136,1.5901,-0.00730241263810795,0.488326234224937,0.045831622848804425,2.4877408054537082,,2.4877408054537082
914,0,457,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,288,0,288,1.008803,1.5999571,-0.1685105153079483,0.2319651991128922,-0.011930548521820643,,-0.8008575430709239,-0.8008575430709239
915,0,457,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,327,327,0,1.0000035,1.5901932,-0.01743284823453947,0.4868845789716056,0.0473409654841007,2.493018523446236,,2.493018523446236
916,0,458,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,289,0,289,1.0080991,1.5999912,-0.1674205952128019,0.2269654802006222,-0.012249251177974981,,-0.8000606463494828,-0.8000606463494828
917,0,458,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,0.99999946,1.5914009,-0.02794583514332771,0.4855291230077841,0.046332191416969655,2.512354349902349,,2.512354349902349
918,0,459,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.0096489,1.5999612,-0.1687417928269972,0.2326334267854691,-0.012278042646821391,,-0.8010371032520829,-0.8010371032520829
919,0,459,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,0.99999946,1.5910553,-0.0263802595436573,0.4878987597080582,0.0495545963957485,2.5066370832180627,,2.5066370832180627
920,0,460,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.009799,1.5999691,-0.1697609157639446,0.2456174926913303,-0.011926913397889328,,-0.8052594372758605,-0.8052594372758605
921,0,460,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,333,333,0,0.99999946,1.591248,-0.02251723222434521,0.48582774012021,0.04868450795858686,2.511586533994047,,2.511586533994047
922,0,461,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,292,0,292,1.008399,1.5999852,-0.1689831868162299,0.229871392250061,-0.011995543228295154,,-0.8114816700876428,-0.8114816700876428
923,0,461,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,347,347,0,0.99999917,1.5915213,-0.008247993687728189,0.4875369295651262,0.04659204358156039,2.508247903439351,,2.508247903439351
924,0,462,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.0085329,1.5999318,-0.1694428735415225,0.225874712800278,-0.012911040846118096,,-0.8170543910517587,-0.8170543910517587
925,0,462,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,352,352,0,1.0000335,1.5909572,-0.02844223752617836,0.4860100745395484,0.04522114848414301,2.4979574714708614,,2.4979574714708614
926,0,463,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.009799,1.5999973,-0.1695801925561421,0.2384566068649292,-0.012280481683722567,,-0.8198709544180894,-0.8198709544180894
927,0,463,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,333,333,0,1.0000236,1.5916114,-0.01006146325175824,0.4902204934552028,0.05014046976966991,2.5098292459856104,,2.5098292459856104
928,0,464,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,293,0,293,1.009199,1.5999533,-0.1701143281020578,0.2392055000299989,-0.012463166333343103,,-0.8203589289062364,-0.8203589289062364
929,0,464,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,351,351,0,0.99995136,1.5903,-0.0096831684551857,0.4843543485691754,0.04561257803785179,2.4826751446796163,,2.4826751446796163
930,0,465,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,289,0,289,1.0086249,1.5999253,-0.1703990897183192,0.2334772710864605,-0.013146513716369459,,-0.8251717190973252,-0.8251717190973252
931,0,465,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,343,343,0,1.0000254,1.5906601,-0.007882258521737018,0.4863030606524059,0.04848257769223901,2.4950612958587315,,2.4950612958587315
932,0,466,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,292,0,292,1.008849,1.6000272,-0.1698228728693634,0.2308218530986621,-0.012357384717081404,,-0.825945411944936,-0.825945411944936
933,0,466,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,344,344,0,0.99999946,1.59053,-0.03305744752287865,0.4884263910540199,0.04713103986339492,2.4954175233391256,,2.4954175233391256
934,0,467,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,287,0,287,1.009499,1.6000032,-0.1701391807768682,0.2429319642808125,-0.012272275305004843,,-0.8242256818032346,-0.8242256818032346
935,0,467,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,326,326,0,0.99999964,1.5909915,-0.01953502558171749,0.4871624409798247,0.04826999190719186,2.5057424403885196,,2.5057424403885196
936,0,468,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,292,0,292,1.0092989,1.5999793,-0.1694031035176415,0.2393912928907764,-0.012545416040014155,,-0.8288628270837226,-0.8288628270837226
937,0,468,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,336,336,0,0.99999946,1.5900717,-0.01134182140231133,0.4832503680719977,0.048017040812325926,2.4813818484637444,,2.4813818484637444
938,0,469,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,300,0,300,1.0081989,1.6000333,-0.1703350546249086,0.228461598896462,-0.012491728818073458,,-0.833608700309317,-0.833608700309317
939,0,469,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,336,336,0,0.99999952,1.5909121,-0.01726502756102255,0.4877540675936975,0.0469554785022345,2.4998951733458563,,2.4998951733458563
940,0,470,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,292,0,292,1.0083989,1.6000253,-0.1708853825962738,0.2274754390768381,-0.012542949960726163,,-0.8359714113590859,-0.8359714113590859
941,0,470,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,332,332,0,0.99999946,1.5902411,-0.008051568642258644,0.4886995026803547,0.04737508571346597,2.4910768472954974,,2.4910768472954974
942,0,471,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,284,0,284,1.0086029,1.5999793,-0.172420233645505,0.225988718478576,-0.012470724112748055,,-0.8369861073919643,-0.8369861073919643
943,0,471,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,337,337,0,1.0000035,1.5900439,-0.01723378728282579,0.4853385567602455,0.04737747096825754,2.499566254040027,,2.499566254040027
944,0,472,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,281,0,281,1.008599,1.5999672,-0.1703997700993658,0.2460835925910785,-0.012103633555387027,,-0.8172774420631892,-0.8172774420631892
945,0,472,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,325,325,0,0.99999946,1.5909879,-0.008362497042202807,0.487177753069016,0.04803129890388738,2.5260118592292673,,2.5260118592292673
946,0,473,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,300,0,300,1.0086489,1.5999873,-0.1706684628080266,0.2286189000891601,-0.012300383145698101,,-0.8192649000659415,-0.8192649000659415
947,0,473,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,330,330,0,0.99999952,1.590234,-0.01724699898523853,0.488449647002879,0.04940660400983165,2.508482347836723,,2.508482347836723
948,0,474,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,282,0,282,1.0075991,1.6000493,-0.1705863930958691,0.2463539315665018,-0.01218873273538095,,-0.8203799442654282,-0.8203799442654282
949,0,474,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,342,342,0,1.0000222,1.5905682,-0.01606798391245928,0.4850415441876592,0.0475104057367357,2.516159945631549,,2.516159945631549
950,0,475,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,287,0,287,1.0085989,1.6000313,-0.1723026047123869,0.2589491009712219,-0.012038953527253251,,-0.8122574405779979,-0.8122574405779979
951,0,476,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,332,332,0,1.0001367,1.5903568,-0.008554717077032231,0.4895604455848694,0.05072278454186752,2.5397613235216836,,2.5397613235216836
952,0,476,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,291,0,291,1.0096769,1.5999789,-0.1715636970124874,0.2215615768324244,-0.01252833664328405,,-0.7860828971710768,-0.7860828971710768
953,0,476,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,323,323,0,0.99997747,1.5904291,-0.01605031074470152,0.4881617146568581,0.048830159951408166,2.54388116202836,,2.54388116202836
954,0,477,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,304,0,304,1.007799,1.6000112,-0.1712762875964241,0.2475162180869475,-0.011389346212670138,,-0.7844533544320272,-0.7844533544320272
955,0,477,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,324,324,0,0.99999952,1.5911814,-0.01652858778834343,0.4889626653532346,0.04920760168676253,2.558626963713805,,2.558626963713805
956,0,478,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,295,0,295,1.0098987,1.5999973,-0.1738067706879899,0.2452153116464615,-0.011569482542907338,,-0.7871273495677973,-0.7871273495677973
957,0,478,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,330,330,0,0.99999946,1.5900904,-0.009866932200828987,0.4920706739708035,0.05004354956447931,2.5517244455724044,,2.5517244455724044
958,0,479,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.0081549,1.5999773,-0.1712782851226224,0.2495620101690292,-0.011178620252361389,,-0.7667166550884481,-0.7667166550884481
959,0,479,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,315,315,0,1.0000055,1.5904369,-0.02174080722033978,0.4910906408883484,0.050139431956532046,2.5637679104255695,,2.5637679104255695
960,0,480,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,285,0,285,1.0090989,1.6000413,-0.1729475279587074,0.2579180896282196,-0.010908320659978453,,-0.76199463108027,-0.76199463108027
961,0,480,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,342,342,0,0.99999952,1.590046,-0.009512053802609444,0.4865895085982306,0.048212938575761075,2.555618854619804,,2.555618854619804
962,0,481,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,283,0,283,1.0098048,1.5999048,-0.1716282984237805,0.2319149409110348,-0.012274603818088507,,-0.7772636489988731,-0.7772636489988731
963,0,481,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,322,322,0,1.0000054,1.5904537,-0.008821627125144005,0.4913945299931308,0.05148324425350146,2.5589269728329462,,2.5589269728329462
964,0,482,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,296,0,296,1.0079991,1.5999773,-0.1727913493212383,0.2480282485485077,-0.011320901841426678,,-0.7793466955670786,-0.7793466955670786
965,0,482,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,0.99995136,1.590535,-0.009479403914177951,0.4899185332565754,0.04982874816157602,2.5583747493593223,,2.5583747493593223
966,0,483,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.0088573,1.5999572,-0.1734439884202362,0.2561952478828884,-0.012062243915993464,,-0.7794605904430073,-0.7794605904430073
967,0,483,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,345,345,0,0.99995703,1.5910032,-0.01000747736543417,0.4865920469308733,0.04872643692239571,2.5641598169522317,,2.5641598169522317
968,0,484,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,291,0,291,1.0078992,1.5999652,-0.172615508423418,0.2461444735527039,-0.011552393602675294,,-0.7756386181952264,-0.7756386181952264
969,0,484,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,325,325,0,0.99995136,1.5909879,-0.009589014243514188,0.4903824061897339,0.0498188938773237,2.5745967870992734,,2.5745967870992734
970,0,485,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,286,0,286,1.0082111,1.5999613,-0.1740706800165754,0.2374169050078638,-0.012173456874699232,,-0.7820167532435764,-0.7820167532435764
971,0,485,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,325,325,0,0.99996376,1.5902933,-0.00829350949331107,0.4916313775096635,0.05034569837077473,2.5527398534750265,,2.5527398534750265
972,0,486,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,286,0,286,1.008399,1.6000032,-0.1731253698929823,0.2609601616859436,-0.011684184995487823,,-0.7821829543656758,-0.7821829543656758
973,0,486,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,331,331,0,0.9999724,1.590683,-0.009404569990774075,0.4884050461044664,0.04861228320970631,2.561752152490387,,2.561752152490387
974,0,487,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,292,0,292,1.008549,1.5999953,-0.1731357869537662,0.2496956586837769,-0.011581548324526066,,-0.7876138408186037,-0.7876138408186037
975,0,487,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,0.99999946,1.5906444,-0.01327333619828215,0.485510718284683,0.04861761096445678,2.5613316040595806,,2.5613316040595806
976,0,488,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,285,0,285,1.008499,1.5999593,-0.1753498716819282,0.2417086660861969,-0.01150123722090658,,-0.7857473753217978,-0.7857473753217978
977,0,488,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,350,350,0,0.99999952,1.590934,-0.01622134845386794,0.4875810709056592,0.04634607106954184,2.560658298943965,,2.560658298943965
978,0,489,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,304,0,304,1.008307,1.5999081,-0.1751171560237701,0.2355237088125683,-0.012698437457302245,,-0.7951677844694656,-0.7951677844694656
979,0,489,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,332,332,0,1.0000074,1.590362,-0.008492355373573374,0.4920854640916459,0.049447722456808084,2.5555622285481987,,2.5555622285481987
980,0,490,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,284,0,284,1.0088952,1.5999949,-0.1741606319311071,0.2448080082734427,-0.012476755454249193,,-0.7957319252730243,-0.7957319252730243
981,0,490,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,322,322,0,0.99999553,1.591067,-0.01614687453578922,0.4920316692506352,0.04746664048110919,2.5584181709892526,,2.5584181709892526
982,0,491,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,286,0,286,1.0089991,1.6000233,-0.1750282418801845,0.2672797441482544,-0.01195907627642832,,-0.7974238793680583,-0.7974238793680583
983,0,491,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,330,330,0,0.99999946,1.590703,-0.02674392983317375,0.4879809448298893,0.04950760962752792,2.5629152145262637,,2.5629152145262637
984,0,492,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.0082451,1.5999452,-0.1758152900899974,0.2555699569207643,-0.012672287057197256,,-0.8026078912043779,-0.8026078912043779
985,0,492,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,1.0000454,1.5903382,-0.01442108303308487,0.4886020668523408,0.04791317505296718,2.5685441327727276,,2.5685441327727276
986,0,493,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,289,0,289,1.009899,1.6000452,-0.1756074006492718,0.2596173286437988,-0.011160472142590456,,-0.7585142042376269,-0.7585142042376269
987,0,493,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,330,330,0,1.0000247,1.5914212,-0.008274731271860316,0.4915863290283318,0.04888830596589379,2.6071407894135854,,2.6071407894135854
988,0,494,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,297,0,297,1.007599,1.6000313,-0.1750176753026835,0.2725683450698853,-0.011257339135966707,,-0.7579773915383088,-0.7579773915383088
989,0,494,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,345,345,0,0.99995136,1.5916141,-0.009617701827906944,0.4917729038078331,0.048359993401610644,2.612531569486417,,2.612531569486417
990,0,495,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,285,0,285,1.007905,1.6000233,-0.1752767307495571,0.2664969861507416,-0.010866305323473678,,-0.7620161304791279,-0.7620161304791279
991,0,495,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,351,351,0,0.99995136,1.5904382,-0.008591711405824695,0.4911019410166677,0.04638255960970796,2.5859619415824193,,2.5859619415824193
992,0,496,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,295,0,295,1.0092312,1.5999317,-0.1768342742406142,0.2349529520553699,-0.012217099324848862,,-0.7656043177055724,-0.7656043177055724
993,0,496,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,336,336,0,1.0000314,1.5908808,-0.01723351940998569,0.4921567344745403,0.05075041680699178,2.595557648283903,,2.595557648283903
994,0,497,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.009799,1.5999873,-0.1768635143443333,0.2501656124773233,-0.011530647505608152,,-0.770522591778336,-0.770522591778336
995,0,497,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,0.99999946,1.591123,-0.008913517041270531,0.4893683838313159,0.051346674776459364,2.600824960970603,,2.600824960970603
996,0,498,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,287,0,287,1.0081488,1.5999873,-0.1761014536566226,0.2537083551287642,-0.01117440167424668,,-0.7738651258531494,-0.7738651258531494
997,0,498,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,323,323,0,0.99999952,1.5901692,-0.01716278724210421,0.4913415270986405,0.0484519981559931,2.5788941694719987,,2.5788941694719987
998,0,499,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,296,0,296,1.007997,1.5999974,-0.1763933593907424,0.2428414821624756,-0.01228226846137229,,-0.7774371632727518,-0.7774371632727518
999,0,499,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,0.99999744,1.590529,-0.01205918087404879,0.4922479857697084,0.04907941756520871,2.58572050774663,,2.58572050774663
1000,0,500,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,285,0,285,1.0084032,1.5999033,-0.1761856472952292,0.2566705883170162,-0.01220929737344231,,-0.785786462683354,-0.785786462683354
1001,0,501,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,336,336,0,0.99995118,1.5904616,-0.004247712554699579,0.5077983560150301,0.0507972846976195,2.736117582674423,,2.736117582674423
1002,0,501,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,286,0,286,1.0093031,1.5999752,-0.1758695336912268,0.2580071985721588,-0.009066735214871923,,-0.6567001360433973,-0.6567001360433973
1003,0,501,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,0.99995136,1.5904404,-0.01145225448749404,0.4946093402805811,0.05201199707897607,2.654193390294922,,2.654193390294922
1004,0,502,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,302,0,302,1.0085989,1.6000432,-0.1771091989546474,0.2669488191604614,-0.009367012559051067,,-0.6778588961140677,-0.6778588961140677
1005,0,502,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,329,329,0,0.99999952,1.5899382,-0.01713385641020029,0.4985738516061256,0.050445991080371795,2.636369037220123,,2.636369037220123
1006,0,503,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,292,0,292,1.0085489,1.6000031,-0.176393713874204,0.2590430448663992,-0.009690754436684663,,-0.6834799573987467,-0.6834799573987467
1007,0,503,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,322,322,0,0.99999946,1.5908167,-0.02260632812976837,0.4928575141562286,0.04930370938637053,2.6522075881030482,,2.6522075881030482
1008,0,504,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,303,0,303,1.0090991,1.6000371,-0.1765723123706486,0.2436036590648734,-0.010064536950654962,,-0.6927627456919055,-0.6927627456919055
1009,0,504,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,331,331,0,0.99999946,1.5910277,-0.02306438609957695,0.4933342320321192,0.0505116056704223,2.6542092745447414,,2.6542092745447414
1010,0,505,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,297,0,297,1.0096987,1.5999851,-0.1770267624289116,0.2601964771747589,-0.009989682425083277,,-0.6962272089198663,-0.6962272089198663
1011,0,505,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,0.99999952,1.5905837,-0.01716085096173314,0.4953427115241009,0.050172123205025614,2.6490297767010342,,2.6490297767010342
1012,0,506,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,290,0,290,1.0079991,1.5999871,-0.1761014659238072,0.2787733674049377,-0.009828862260123732,,-0.7047854221804262,-0.7047854221804262
1013,0,506,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,338,338,0,0.99999946,1.591036,-0.0273603331297636,0.4930966983208034,0.05115981400413819,2.6525586784531208,,2.6525586784531208
1014,0,507,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,298,0,298,1.0095989,1.6000233,-0.1777071495671807,0.2658537373594614,-0.010353034127847851,,-0.7179391627744163,-0.7179391627744163
1015,0,507,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,322,322,0,0.99996781,1.5906862,-0.008939011125928827,0.495441021417462,0.04920273236869006,2.640451755959239,,2.640451755959239
